id,menu_id,page_number,image_id,full_height,full_width,placeholder
44673,26397,6,2042521,5362,3665,1
44674,26397,7,2042522,5415,3851,1
44675,26398,1,2042226,5243,3726,1
44676,26398,2,2043678,5211,3687,1
44677,26398,3,2043679,5206,3662,1
44678,26398,4,2043680,5212,3673,1
44679,26398,5,2043681,5205,3681,1
44680,26398,6,2043682,5212,3693,1
44681,26398,7,2043683,5201,3691,1
44682,26398,8,2043684,5204,3654,1
44683,26398,9,2043685,5189,3684,1
44684,26398,10,2043686,5203,3690,1
44685,26398,11,2043687,5224,3690,1
44686,26398,12,2043688,5209,3673,1
44687,26398,13,2043689,5212,3695,1
44688,26398,14,2043690,5237,3698,1
44689,26399,1,2042202,4848,3609,1
44690,26399,2,2043691,4858,7062,1
44691,26399,3,2043692,3592,4852,1
44692,26400,1,2042203,4237,2972,1
44693,26400,2,2043693,5399,3703,1
44694,26400,3,2043694,5360,3722,1
44695,26401,1,2042204,3726,5196,1
44696,26401,2,2043695,5206,3719,1
44697,26402,1,2042205,4846,2448,1
44698,26402,2,2043696,6145,3056,1
44699,26402,3,2043697,6134,3042,1
44700,26403,1,2042206,4450,3576,1
44701,26403,2,2043698,4435,4144,1
44702,26403,3,2043699,3363,2209,1
44703,26403,4,2043700,4446,2975,1
44704,26404,1,2042207,4083,5991,1
44705,26404,2,2043701,4063,5906,1
44706,26404,3,2043702,4094,5959,1
44707,26404,4,2043703,4091,6015,1
44708,26405,1,2042208,4202,2826,1
44709,26405,2,2043704,4175,2786,1
44710,26406,1,2042210,3698,2767,1
44711,26406,2,2043705,3690,2734,1
44712,26406,3,2043706,3677,2702,1
44713,26406,4,2043707,3697,2740,1
44714,26407,1,2042211,5185,3721,1
44715,26407,2,2043729,5194,3672,1
44716,26407,3,2043730,5182,3687,1
44717,26407,4,2043731,5189,3670,1
44718,26407,5,2043732,5193,3657,1
44719,26407,6,2043733,5191,3668,1
44720,26407,7,2043734,5191,3664,1
44721,26407,8,2043735,5189,3717,1
44722,26408,1,2042212,5349,3822,1
44723,26408,2,2043742,5327,3758,1
44724,26408,3,2043743,5304,3730,1
44725,26408,4,2043744,5347,3795,1
44727,26410,1,2043745,3788,2584,1
44728,26410,2,2043746,3705,2558,1
44729,26410,3,2043747,3740,2618,1
44730,26411,1,2042215,5393,3744,1
44731,26411,2,2043753,5334,3714,1
44732,26411,3,2043754,5383,3666,1
44733,26411,4,2043755,5304,3693,1
44734,26411,5,2043756,5387,3670,1
44735,26411,6,2043757,5301,3699,1
44736,26411,7,2043758,5374,3771,1
44737,26411,8,2043759,5326,3672,1
44738,26411,9,2043760,5386,3684,1
44739,26411,10,2043761,5320,3676,1
44740,26411,11,2043762,5351,3653,1
44741,26411,12,2043763,5322,3693,1
44742,26411,13,2043764,5358,3660,1
44743,26412,1,2042216,4180,5198,1
44744,26412,2,2043765,6426,5134,1
44745,26412,3,2043766,4179,5197,1
44746,26413,1,2042217,5337,3224,1
44747,26413,2,2043767,5294,3172,1
44748,26413,3,2043768,5299,3130,1
44749,26413,4,2043769,5320,5112,1
44750,26414,1,2042218,5632,4216,1
44751,26414,2,2043770,5600,4160,1
44752,26414,3,2043771,5608,4192,1
44753,26414,4,2043772,5588,4192,1
44754,26415,1,2042219,5171,3682,1
44755,26415,2,2043773,5175,3694,1
44756,26415,3,2043774,5184,3692,1
44757,26415,4,2043775,5192,3691,1
44758,26415,5,2043776,5222,3713,1
44759,26416,1,2042220,5811,4070,1
44760,26416,2,2043800,4471,6142,1
44761,26416,3,2043801,5227,3708,1
44762,26416,4,2043802,5801,4043,1
44765,26419,1,2042223,6062,3857,1
44766,26419,2,2043708,6041,3733,1
44767,26419,3,2043709,6049,3358,1
44768,26419,4,2043710,6073,2988,1
44769,26419,5,2043711,6052,2614,1
44770,26419,6,2043712,6109,3814,1
44771,26420,1,2042224,5712,4064,1
44772,26420,2,2043713,5666,4025,1
44773,26420,3,2043714,5687,4048,1
44774,26421,1,2042225,4748,3526,1
44775,26421,2,2043715,4726,3530,1
44776,26421,3,2043716,4731,3482,1
44777,26421,4,2043717,4729,3466,1
44778,26421,5,2043718,4736,3486,1
44779,26421,6,2043719,4753,3423,1
44780,26421,7,2043720,4717,3553,1
44781,26421,8,2043721,4725,3469,1
44782,26421,9,2043722,4729,3516,1
44783,26421,10,2043723,4721,3499,1
44784,26421,11,2043724,4747,3523,1
44785,26421,12,2043725,4712,3499,1
44786,26421,13,2043726,4757,3554,1
44787,26421,14,2043727,4719,3471,1
44788,26421,15,2043728,4726,3528,1
44789,26422,1,2042261,5660,3584,1
44790,26422,2,2043736,5635,3544,1
44791,26422,3,2043737,5610,3523,1
44792,26422,4,2043738,5611,2512,1
44793,26422,5,2043739,5608,3556,1
44794,26422,6,2043740,5636,2529,1
44795,26422,7,2043741,5628,3605,1
44796,26423,3,2042262,5228,3747,1
44797,26423,4,2043748,5229,3808,1
44798,26423,5,2043749,5242,3672,1
44799,26423,6,2043750,5229,3636,1
44800,26423,1,2043751,5213,3619,1
44801,26423,2,2043752,5237,3743,1
44802,26424,1,2042263,3735,1934,1
44803,26424,2,2043777,3739,3773,1
44804,26424,3,2043778,3714,3747,1
44805,26424,4,2043779,3736,3744,1
44806,26424,5,2043780,3728,3719,1
44807,26424,6,2043781,3711,3736,1
44808,26424,7,2043782,3735,3735,1
44809,26424,8,2043783,3727,3745,1
44810,26424,9,2043784,3737,3748,1
44811,26424,10,2043785,3723,3733,1
44812,26424,11,2043786,3740,3747,1
44813,26424,12,2043787,3729,3758,1
44814,26424,13,2043788,3737,1935,1
44815,26425,1,2042264,4305,2773,1
44816,26425,2,2043803,4285,2748,1
44817,26425,3,2043804,4299,2781,1
44818,26425,4,2043805,4300,2792,1
44819,26425,5,2043806,4296,2759,1
44820,26425,6,2043807,4340,2804,1
44821,26426,1,2042265,5804,3575,1
44822,26426,2,2043808,5781,3495,1
44823,26426,3,2043809,5781,3504,1
44824,26426,4,2043810,5784,3479,1
44825,26426,5,2043811,5790,3587,1
44826,26426,6,2043812,5756,3397,1
44827,26426,7,2043813,5774,3471,1
44828,26426,8,2043814,5736,3500,1
44829,26426,9,2043815,5761,3502,1
44830,26426,10,2043816,5811,3540,1
44831,26427,1,2042266,5533,4383,1
44832,26427,2,2043817,5520,4309,1
44833,26427,3,2043818,5512,4074,1
44834,26427,4,2043819,5512,4338,1
44835,26428,1,2042267,5670,4338,1
44836,26428,2,2043820,5673,4305,1
44837,26428,3,2043822,5665,4361,1
44838,26429,1,2042268,4890,2363,1
44839,26429,2,2043823,4860,2309,1
44840,26429,3,2043824,4865,2231,1
44841,26429,4,2043825,4848,2280,1
44842,26430,1,2042269,5072,3785,1
44843,26430,2,2043826,3754,5038,1
44844,26430,3,2043827,5029,3758,1
44845,26430,4,2043828,5030,3775,1
44846,26431,1,2042270,2713,1790,1
44847,26431,2,2043829,1767,2725,1
44848,26432,1,2042271,4428,2350,1
44849,26432,2,2043830,4410,2349,1
44850,26432,3,2043831,4385,2246,1
44851,26432,4,2043832,4404,2276,1
44852,26432,5,2043833,4420,2331,1
44854,26434,1,2042273,3729,1828,1
44855,26434,2,2043834,3768,5267,1
44856,26434,3,2043835,3748,3479,1
44857,26434,4,2043836,3757,1796,1
44858,26435,1,2042274,4764,3446,1
44859,26435,2,2043837,4788,3471,1
44860,26435,3,2043838,4723,3447,1
44861,26435,4,2043839,4762,3468,1
44862,26436,1,2042275,5649,3915,1
44863,26436,2,2043840,5634,3831,1
44864,26436,3,2043841,5613,2690,1
44865,26436,4,2043842,5615,3835,1
44866,26436,5,2043843,5601,3819,1
44867,26436,6,2043844,5606,2616,1
44868,26436,7,2043845,5616,2598,1
44869,26436,8,2043846,5634,3919,1
44870,26437,1,2042276,3566,1393,1
44871,26437,2,2043847,3536,2708,1
44872,26437,3,2043848,3552,2749,1
44873,26437,4,2043849,3560,2747,1
44874,26437,5,2043850,3556,2751,1
44875,26437,6,2043851,3549,2729,1
44876,26437,7,2043852,3580,1417,1
44877,26438,1,2042277,3655,3038,1
44878,26438,2,2043853,3676,3072,1
44879,26439,1,2042278,5495,4336,1
44880,26439,2,2043854,5370,4270,1
44881,26439,3,2043855,5368,4211,1
44882,26439,4,2043856,5359,4229,1
44883,26439,5,2043857,5499,4338,1
44884,26440,1,2042279,6300,3546,1
44885,26440,2,2043858,6290,3507,1
44886,26440,3,2043859,6265,3499,1
44887,26440,4,2043860,6301,3493,1
44888,26440,5,2043861,6286,3470,1
44889,26440,6,2043862,6265,3480,1
44890,26440,7,2043863,6282,3447,1
44891,26440,8,2043864,6255,3491,1
44892,26441,1,2042280,6680,1614,1
44893,26441,2,2043865,6677,4548,1
44894,26441,3,2043866,6657,1628,1
44895,26442,1,2042281,5359,4117,1
44896,26442,2,2043867,5154,1385,1
44897,26442,3,2043868,5376,1408,1
44898,26442,4,2043869,5333,1398,1
44899,26442,5,2043870,5358,2712,1
44900,26442,6,2043871,5346,2704,1
44901,26442,7,2043872,5375,4110,1
44902,26442,8,2043873,5371,1436,1
44903,26442,9,2043874,5344,4064,1
44904,26443,1,2042282,5067,3623,1
44905,26443,2,2043875,5099,3568,1
44906,26443,3,2043876,5063,3597,1
44907,26443,4,2043877,5035,3561,1
44908,26443,5,2043878,5050,3589,1
44909,26443,6,2043879,5050,3574,1
44910,26443,7,2043880,5058,3564,1
44911,26443,8,2043881,5068,3601,1
44912,26443,9,2043882,5075,3623,1
44913,26444,1,2042283,6003,3690,1
44914,26444,2,2043883,5987,3609,1
44915,26444,3,2043884,5994,3588,1
44916,26444,4,2043885,6011,3691,1
44917,26445,1,2042322,3549,2023,1
44918,26445,2,2043886,3568,4000,1
44919,26445,3,2043887,3586,4005,1
44920,26445,4,2043888,3575,4010,1
44921,26445,5,2043889,3574,2052,1
44922,26446,1,2042323,6086,3403,1
44923,26446,2,2043892,6099,1971,1
44924,26446,3,2043893,6101,1952,1
44925,26446,4,2043894,6123,3339,1
44926,26446,5,2043895,6096,3339,1
44927,26446,6,2043896,6118,3396,1
44928,26447,1,2042324,6362,4547,1
44929,26447,2,2043897,6345,4502,1
44930,26447,3,2043898,6355,4468,1
44931,26447,4,2043899,6363,4561,1
44932,26448,1,2042325,4726,3592,1
44933,26448,2,2043900,4716,3564,1
44934,26448,3,2043901,4717,3574,1
44935,26448,4,2043902,4725,3587,1
44936,26449,1,2042326,4387,2766,1
44937,26449,2,2043903,4387,2740,1
44938,26449,3,2043904,4399,2797,1
44939,26449,4,2043905,4402,2788,1
44940,26450,1,2042327,6599,4463,1
44941,26450,2,2043907,6564,4048,1
44943,26452,1,2042329,2711,3749,1
44944,26452,2,2043909,2700,3724,1
44945,26452,3,2043910,2713,3719,1
44946,26452,4,2043911,5322,3746,1
44947,26452,5,2043912,5318,3664,1
44948,26452,6,2043913,2706,3742,1
44949,26453,1,2042330,5456,3494,1
44950,26453,2,2043914,5440,3419,1
44951,26453,3,2043915,5450,3427,1
44952,26454,1,2042331,5235,3745,1
44953,26454,2,2043916,5222,3733,1
44954,26454,3,2043917,5197,3697,1
44955,26454,4,2043918,5215,3706,1
44956,26454,5,2043919,5202,3697,1
44957,26454,6,2043920,5231,3743,1
44958,26454,7,2043921,5214,3720,1
44959,26454,8,2043922,5195,3705,1
44960,26454,9,2043923,5206,3709,1
44961,26454,10,2043924,5201,3701,1
44962,26454,11,2043925,5228,3728,1
44963,26455,1,2042333,5611,4097,1
44964,26455,2,2043926,5588,2733,1
44965,26455,3,2043927,5580,2538,1
44966,26455,4,2043928,5583,2721,1
44967,26455,5,2043929,5619,4079,1
44969,26457,1,2042336,5683,2255,1
44970,26457,2,2043933,5638,4410,1
44971,26457,3,2044116,5646,2249,1
44972,26458,1,2042337,5241,3700,1
44973,26458,2,2043934,4140,5713,1
44974,26458,3,2043935,5270,3691,1
44975,26459,1,2042338,4966,2367,1
44976,26459,2,2043937,4949,2343,1
44977,26459,3,2043938,4950,2322,1
44978,26459,4,2043939,4971,2384,1
44979,26460,1,2042339,4708,3909,1
44980,26460,2,2043940,4722,3869,1
44981,26460,3,2043941,4713,3837,1
44982,26460,4,2043942,4724,3865,1
44983,26460,5,2043943,4720,3822,1
44984,26460,6,2043944,4721,3870,1
44985,26460,7,2043945,4717,3851,1
44986,26460,8,2043946,3871,2989,1
44987,26460,9,2043947,4698,3855,1
44988,26460,10,2043948,4728,3870,1
44989,26460,11,2043949,4686,3868,1
44990,26460,12,2043950,4713,3897,1
44991,26461,1,2042340,5861,3861,1
44992,26461,2,2043951,5784,3656,1
44993,26461,3,2043952,5811,3687,1
44994,26461,4,2043953,5720,3666,1
44995,26461,5,2043954,5715,3686,1
44996,26461,6,2043955,4483,3194,1
44997,26461,7,2043956,4486,3197,1
44998,26462,1,2042341,5280,3743,1
44999,26462,2,2043957,5252,3675,1
45000,26462,3,2043958,5288,3681,1
45001,26462,4,2043959,5256,3642,1
45002,26462,5,2043960,5262,3660,1
45003,26462,6,2043961,5262,3666,1
45004,26462,7,2043962,5274,3654,1
45005,26462,8,2043963,5266,3636,1
45006,26462,9,2043964,5259,3655,1
45007,26462,10,2043965,5288,3671,1
45008,26462,11,2043966,5255,3628,1
45009,26462,12,2043967,5294,3697,1
45010,26462,13,2043968,5291,3658,1
45011,26462,14,2043969,5236,3702,1
45012,26462,15,2043970,5295,3761,1
45013,26463,1,2042342,4902,3572,1
45014,26463,2,2044215,4880,6787,1
45015,26463,3,2044216,1040,1827,1
45016,26463,4,2044217,4893,3569,1
45017,26464,1,2042343,4792,3161,1
45018,26464,2,2044218,4766,3100,1
45019,26464,3,2044219,4786,3142,1
45020,26464,4,2044220,4778,3077,1
45021,26464,5,2044221,4773,3088,1
45022,26464,6,2044222,4818,3129,1
45023,26464,7,2044223,4768,3113,1
45024,26464,8,2044224,4782,3155,1
45025,26465,1,2042377,6117,4410,1
45026,26465,2,2044225,6104,4348,1
45027,26465,3,2044226,6104,4341,1
45028,26465,4,2044227,6119,4389,1
45029,26466,1,2042378,5333,4290,1
45030,26466,2,2044228,5201,4163,1
45031,26466,3,2044229,5161,4151,1
45032,26466,4,2044230,5161,4108,1
45033,26466,5,2044231,5161,4092,1
45034,26466,6,2044232,5167,4130,1
45035,26466,7,2044233,5350,4304,1
45036,26467,1,2042379,3441,2375,1
45037,26467,2,2044234,3428,2362,1
45038,26467,3,2044235,3417,2347,1
45039,26467,4,2044236,3447,4659,1
45040,26467,5,2044237,3442,4667,1
45041,26467,6,2044238,3442,4658,1
45042,26467,7,2044239,3447,4654,1
45043,26467,8,2044240,3424,2322,1
45044,26468,1,2042380,5264,3746,1
45045,26468,2,2044256,5320,3755,1
45046,26468,3,2044257,5289,3672,1
45047,26468,4,2044258,5289,3672,1
45048,26468,5,2044259,5298,3724,1
45049,26468,6,2044260,3734,2783,1
45050,26468,7,2044261,3729,5456,1
45051,26468,8,2044262,5247,3740,1
45052,26469,1,2042381,2869,2161,1
45053,26469,2,2044263,2864,4229,1
45054,26470,3,2042382,6799,2992,1
45055,26470,4,2044264,6586,2900,1
45056,26470,1,2044265,6589,2836,1
45057,26470,2,2044266,6813,3019,1
45058,26471,3,2042383,5775,4063,1
45059,26471,4,2044374,5742,4022,1
45060,26471,5,2044375,5712,4031,1
45061,26471,1,2044376,4174,5796,1
45062,26471,2,2044377,5712,4031,1
45063,26471,6,2044378,5712,4031,1
45064,26471,7,2044379,5749,4081,1
45065,26472,3,2042384,5075,3511,1
45066,26472,4,2050244,5001,3354,1
45067,26472,5,2050245,5001,3357,1
45068,26472,1,2050246,4982,3357,1
45069,26472,2,2050247,5057,3491,1
45070,26473,1,2042385,5420,2282,1
45071,26473,2,2044329,5185,6038,1
45072,26473,3,2044330,5403,1936,1
45078,26475,1,2042387,4730,3761,1
45079,26475,2,2044331,4730,3727,1
45080,26476,1,2042388,4836,3679,1
45081,26476,2,2044333,4825,3665,1
45082,26476,3,2044334,4825,3636,1
45083,26476,4,2044335,4833,3667,1
45084,26477,1,2042389,4196,3421,1
45085,26477,2,2044336,4003,6411,1
45086,26477,3,2044337,4195,3406,1
45087,26478,1,2042390,4597,3854,1
45088,26478,2,2050248,3964,6553,1
45089,26478,3,2050249,4597,3854,1
45092,26480,1,2042392,6513,2015,1
45093,26480,2,2044346,6504,4007,1
45094,26480,3,2044347,6488,2085,1
45100,26485,1,2042429,5636,4055,1
45101,26485,2,2044399,5627,4030,1
45102,26485,3,2044400,5594,4014,1
45103,26485,4,2044401,5602,4047,1
45104,26486,1,2042430,3476,2623,1
45105,26486,2,2044406,3469,5161,1
45106,26487,1,2042431,3476,1965,1
45107,26487,2,2044411,3465,1977,1
45108,26487,3,2044412,3463,1957,1
45109,26487,4,2044413,3483,1976,1
45110,26488,1,2042432,3723,1906,1
45111,26488,2,2044418,3726,3710,1
45112,26488,3,2044419,3725,1906,1
45120,26492,1,2042440,4837,3574,1
45121,26492,2,2044441,4829,3532,1
45122,26492,3,2044442,4854,7023,1
45123,26492,4,2044443,4828,3550,1
45124,26492,5,2044444,4838,3562,1
45125,26493,1,2042441,5133,3870,1
45126,26493,2,2044445,4628,6871,1
45127,26494,1,2042442,5452,3855,1
45128,26494,2,2044472,5075,3114,1
45129,26494,3,2044473,5059,3139,1
45130,26495,1,2042443,5384,3837,1
45131,26495,2,2044478,5342,3775,1
45132,26495,3,2044479,5337,3758,1
45133,26495,4,2044480,5416,3827,1
45134,26496,1,2042444,5347,3750,1
45135,26496,2,2044484,5337,3732,1
45136,26496,3,2044485,5327,3717,1
45137,26496,4,2044486,5330,3716,1
45138,26496,5,2044487,5328,3705,1
45139,26496,6,2044488,5329,3729,1
45140,26496,7,2044489,5361,3762,1
45142,26498,1,2042446,5564,3837,1
45143,26498,2,2044493,4650,6298,1
45144,26498,3,2044494,5571,3850,1
45145,26499,1,2042447,3818,2561,1
45146,26499,2,2044506,3802,2512,1
45147,26499,3,2044507,3810,2505,1
45148,26499,4,2044508,3826,2554,1
45149,26500,1,2042448,3868,2409,1
45150,26500,2,2044510,3865,2414,1
45151,26500,3,2044511,3871,2342,1
45152,26500,4,2044512,3897,2427,1
45153,26501,1,2042449,2726,2720,1
45154,26501,2,2044521,2730,5285,1
45155,26501,3,2044522,2716,5291,1
45156,26501,4,2044523,2735,5299,1
45157,26501,5,2044524,2721,5316,1
45158,26501,6,2044525,2746,2739,1
45159,26502,1,2042450,3809,3742,1
45160,26502,2,2044530,3737,3709,1
45161,26502,3,2044531,3723,3664,1
45162,26502,4,2044532,3723,3635,1
45163,26502,5,2044533,3743,3706,1
45164,26502,6,2044534,3812,3759,1
45165,26503,1,2042451,6278,4649,1
45166,26503,2,2044538,4638,6749,1
45167,26503,3,2044539,6270,4641,1
45169,26505,1,2041849,3384,2391,1
45170,26505,2,2044540,3382,2386,1
45171,26505,3,2044541,3374,2386,1
45172,26505,4,2044542,3393,2406,1
45173,26506,1,2041850,4937,3494,1
45174,26506,2,2044543,4929,3563,1
45175,26506,3,2044544,4909,3421,1
45176,26506,4,2044545,4946,3495,1
45177,26507,1,2041851,5210,4627,1
45178,26507,2,2044546,5202,4583,1
45179,26507,3,2044547,5219,4564,1
45180,26507,4,2044548,4399,2889,1
45181,26507,5,2044549,5179,4540,1
45182,26507,6,2044550,5184,4597,1
45183,26508,1,2041852,5243,4081,1
45184,26508,2,2044557,5110,3795,1
45185,26508,3,2044558,5085,3744,1
45186,26508,4,2044559,5274,3834,1
45187,26508,5,2044560,5274,3727,1
45188,26508,6,2044561,5258,3768,1
45189,26508,7,2044562,5277,3836,1
45190,26509,1,2041853,5629,4077,1
45191,26509,2,2044563,5620,3966,1
45192,26509,3,2044564,5597,4034,1
45193,26509,4,2044565,5637,4063,1
45194,26510,1,2041855,4608,2180,1
45195,26510,2,2044569,4587,4272,1
45196,26510,3,2044570,4601,4267,1
45197,26510,4,2044571,4605,4275,1
45198,26510,5,2044572,4631,4269,1
45199,26510,6,2044573,4606,4252,1
45200,26510,7,2044574,4615,2189,1
45201,26511,1,2041856,5723,2466,1
45202,26511,2,2044575,5701,2425,1
45203,26511,3,2044576,5713,2419,1
45204,26511,4,2044577,5704,2372,1
45205,26511,5,2047370,5735,2468,1
45206,26512,1,2041857,4983,3678,1
45207,26512,2,2044582,2542,2041,1
45208,26512,3,2044583,4970,3637,1
45209,26512,4,2044584,4956,3653,1
45210,26513,1,2041858,5282,4051,1
45211,26513,2,2044585,5300,3951,1
45212,26513,3,2044586,5270,4001,1
45213,26513,4,2044587,5271,3980,1
45214,26513,5,2044588,5266,3982,1
45215,26513,6,2044589,5293,3985,1
45216,26513,7,2044590,5268,3976,1
45217,26513,8,2044591,5311,4033,1
45218,26514,1,2041859,4259,3000,1
45219,26514,2,2044592,4237,2946,1
45220,26514,3,2044593,4236,2993,1
45221,26514,4,2044594,4255,3008,1
45222,26515,1,2041860,3612,3293,1
45223,26515,2,2044595,3596,3250,1
45224,26515,3,2044596,3599,3251,1
45225,26515,4,2044597,3613,3289,1
45226,26516,1,2041861,6136,4633,1
45227,26516,2,2044598,6133,4571,1
45228,26516,3,2044599,6122,4567,1
45229,26516,4,2044600,6152,4616,1
45230,26517,1,2041862,5881,4617,1
45231,26517,2,2044601,5891,4523,1
45232,26517,3,2044602,5864,4580,1
45233,26517,4,2044603,5919,4619,1
45234,26518,1,2041863,5492,4379,1
45235,26518,2,2044651,5434,4325,1
45236,26518,3,2044652,5414,4357,1
45237,26518,4,2044653,5469,4370,1
45238,26519,1,2041864,5599,4305,1
45239,26519,2,2044674,5627,4267,1
45240,26519,3,2044675,5595,4264,1
45241,26519,4,2044676,5594,4386,1
45242,26519,5,2044677,5610,4328,1
45243,26520,1,2041865,6667,4512,1
45244,26520,2,2044690,6647,4439,1
45245,26520,3,2044691,6648,4488,1
45246,26520,4,2044692,6672,4512,1
45247,26521,1,2041866,4588,3733,1
45248,26521,2,2044701,4576,3686,1
45249,26521,3,2044702,4560,3665,1
45250,26521,4,2044703,4574,3663,1
45251,26521,5,2044704,4568,3653,1
45252,26521,6,2044705,4569,3687,1
45253,26521,7,2044706,4567,3655,1
45254,26521,8,2044707,4597,3717,1
45255,26522,1,2041867,5288,3540,1
45256,26522,2,2044708,5261,3489,1
45257,26522,3,2044709,5253,3472,1
45258,26522,4,2044710,5300,3547,1
45259,26523,1,2041869,6057,4304,1
45260,26523,2,2044711,6032,4222,1
45261,26523,3,2044712,6047,4292,1
45262,26523,4,2044713,6062,4305,1
45263,26524,1,2041870,5781,4362,1
45264,26524,2,2044714,5793,4337,1
45265,26524,3,2044715,5785,4329,1
45266,26524,4,2044716,5816,4369,1
45267,26525,1,2041871,5010,3688,1
45268,26525,2,2044717,4663,6744,1
45269,26526,1,2041872,5013,3606,1
45270,26526,2,2044718,4948,3541,1
45271,26526,3,2044719,4935,3541,1
45272,26527,1,2041873,4038,5489,1
45273,26527,2,2044720,5462,3982,1
45274,26527,3,2044721,5464,3991,1
45275,26528,1,2041874,6236,4271,1
45276,26528,2,2044722,6213,4184,1
45277,26528,3,2044723,6232,4181,1
45278,26529,1,2041875,3720,1884,1
45279,26529,2,2044724,3705,1856,1
45280,26529,3,2044725,3710,1828,1
45281,26529,4,2044726,3698,1794,1
45282,26529,5,2044727,3703,1786,1
45283,26529,6,2044728,3711,1868,1
45284,26530,1,2041876,6015,4280,1
45285,26530,2,2044729,5939,4230,1
45286,26530,3,2044730,3536,2469,1
45287,26530,4,2044731,3522,2451,1
45288,26530,5,2044732,3539,2485,1
45289,26530,6,2044733,5229,3713,1
45290,26530,7,2044734,5202,3669,1
45291,26530,8,2044735,5242,3720,1
45292,26530,9,2044736,5944,4173,1
45293,26530,10,2044737,5951,3209,1
45294,26530,11,2044738,6030,4283,1
45295,26531,1,2041878,6153,2697,1
45296,26531,2,2044739,6141,2654,1
45297,26531,3,2044740,6136,2642,1
45298,26531,4,2044741,6151,2664,1
45299,26531,5,2044742,6141,2655,1
45300,26531,6,2044743,6147,2666,1
45301,26531,7,2044744,6134,2631,1
45302,26531,8,2044745,6146,2700,1
45303,26531,9,2044746,6123,2668,1
45304,26531,10,2048450,6191,2685,1
45305,26531,11,2048451,6127,2649,1
45306,26531,12,2048452,6176,2672,1
45307,26531,13,2048453,6134,2646,1
45308,26531,14,2048454,6159,2696,1
45309,26532,4,2041879,3413,2636,1
45310,26532,5,2044749,3405,2617,1
45311,26532,6,2044750,3077,2383,1
45312,26532,1,2044751,2380,3072,1
45313,26532,2,2044752,3397,2586,1
45314,26532,3,2044753,3409,2627,1
45316,26534,1,2041881,1926,2658,1
45317,26534,2,2044754,1892,2603,1
45318,26534,3,2044755,1890,2570,1
45319,26534,4,2044756,1895,2636,1
45320,26534,5,2044757,1917,2658,1
45321,26535,1,2041882,5226,3728,1
45322,26535,2,2044758,5201,3654,1
45323,26535,3,2044759,5250,3637,1
45324,26535,4,2044760,5201,3654,1
45325,26535,5,2044761,5211,3640,1
45326,26535,6,2044762,5259,3714,1
45327,26536,1,2041883,4370,3053,1
45328,26536,2,2044763,4378,3053,1
45329,26536,3,2044764,4397,3047,1
45330,26536,4,2044765,4386,3028,1
45331,26536,5,2048655,4389,3034,1
45332,26537,1,2041884,3734,2784,1
45333,26537,2,2044766,3705,2730,1
45334,26537,3,2044767,3703,2723,1
45335,26538,1,2041885,3792,2685,1
45336,26538,2,2044768,3707,2625,1
45337,26538,3,2044769,3711,2633,1
45338,26538,4,2044770,2644,1904,1
45339,26538,5,2044771,2638,1881,1
45340,26538,6,2044772,3717,2589,1
45341,26538,7,2044773,3710,2599,1
45342,26538,8,2044774,3719,2641,1
45343,26539,3,2041886,5924,3201,1
45344,26539,4,2044775,5862,3163,1
45345,26539,1,2044776,5928,3135,1
45346,26539,5,2044777,5860,3144,1
45347,26539,6,2044778,5930,3158,1
45348,26539,7,2044779,5908,3160,1
45349,26539,8,2044780,5884,3139,1
45350,26539,9,2044781,5924,3128,1
45351,26539,10,2044782,5868,3169,1
45352,26539,11,2044783,5949,3160,1
45353,26539,12,2044784,5880,3155,1
45354,26539,2,2044785,5998,3234,1
45355,26540,1,2041887,6135,3189,1
45356,26540,2,2044786,6108,3165,1
45357,26540,3,2044787,6130,3143,1
45358,26540,4,2044788,6138,3160,1
45359,26540,5,2044789,6155,3127,1
45360,26540,6,2044790,6123,3153,1
45361,26540,7,2044791,6098,3122,1
45362,26540,8,2044792,6113,3160,1
45363,26540,9,2044793,6116,3139,1
45364,26540,10,2048739,6180,3210,1
45365,26541,1,2041888,6761,3627,1
45366,26541,2,2044794,6772,3622,1
45367,26542,2,2041889,5527,4204,1
45368,26542,1,2044795,5263,3683,1
45369,26542,3,2044796,5265,3681,1
45370,26542,4,2044797,5556,4186,1
45371,26543,1,2041890,4166,2962,1
45372,26543,2,2044798,4161,2960,1
45373,26543,3,2044799,4168,2904,1
45374,26543,4,2044800,4166,2918,1
45375,26543,5,2044801,4185,2901,1
45376,26543,6,2044802,4188,2961,1
45378,26545,1,2041893,5060,3750,1
45379,26545,2,2044803,5664,4008,1
45380,26545,3,2044804,5668,4021,1
45381,26545,4,2044805,5670,3997,1
45382,26545,5,2044806,5666,4021,1
45383,26545,6,2044807,5667,4029,1
45384,26545,7,2044808,5668,4045,1
45385,26545,8,2044809,5693,4030,1
45386,26545,9,2044810,5637,4024,1
45387,26545,10,2044811,5701,3980,1
45388,26545,11,2049053,5646,3987,1
45389,26545,12,2049054,5678,4054,1
45390,26546,1,1687379,5801,4395,1
45391,26546,2,1687381,5800,4329,1
45392,26546,3,1687384,5786,4372,1
45393,26546,4,1687380,5808,4361,1
45394,26546,5,1687382,5752,4321,1
45395,26546,6,1687383,5801,4343,1
45396,26547,1,1687483,5398,4106,1
45397,26547,2,1687481,5420,4164,1
45398,26547,3,1687482,5403,4131,1
45399,26547,4,1687484,5414,4137,1
